pre_pt_root_id,post_pt_root_id,n
864691136211522236,864691136742071900,1
864691136226950481,864691136741412444,1
864691136226954833,864691136724121853,1
864691136226957393,864691136724121853,1
864691136226957905,864691136741465692,1
864691136226959441,864691136732833902,1
864691136226970449,864691136724153853,1
864691136226976593,864691136742438492,1
864691136226982481,864691136723596797,2
864691136226984529,864691136740433756,1
864691136226984529,864691136741465692,1
864691136226992465,864691136743402862,1
864691136227033937,864691136740460636,1
864691136227265361,864691136736141422,2
864691136227265361,864691136740460636,1
864691136227799633,864691136741530460,1
864691136227848785,864691136741533532,1
864691136227927889,864691136724542973,1
864691136227941457,864691136740841564,1
864691136227944785,864691136742438492,2
864691136227966545,864691136740886108,1
864691136228235089,864691136724575741,1
864691136228261713,864691136725356541,1
864691136228261713,864691136725391357,2
864691136228262225,864691136725391357,1
864691136228367697,864691136724687613,1
864691136228538961,864691136724121853,1
864691136228538961,864691136742047324,2
864691136229303121,864691136742921308,1
864691136229395793,864691136740891740,1
864691136229395793,864691136741182812,1
864691136229395793,864691136741444444,1
864691136229395793,864691136742438492,1
864691136229436497,864691136724687613,2
864691136229437265,864691136741991772,1
864691136236654863,864691136741465692,1
864691136236656655,864691136741530460,2
864691136236667407,864691136743364188,1
864691136236672527,864691136743364188,1
864691136236673807,864691136732833902,1
864691136236688143,864691136743364188,1
864691136236688655,864691136724630269,1
864691136236701967,864691136724121853,1
864691136236713999,864691136724443389,1
864691136236713999,864691136739179118,3
864691136236910351,864691136740841564,1
864691136236942351,864691136741530460,2
864691136237092111,864691136740891740,1
864691136237109519,864691136740886108,2
864691136237217039,864691136724687613,1
864691136237452092,864691136742921308,1
864691136237471548,864691136732973422,1
864691136237476156,864691136732833902,1
864691136237477180,864691136741539420,1
864691136237477948,864691136724687613,1
864691136237477948,864691136736141422,2
864691136237477948,864691136741497692,3
864691136237478204,864691136736141422,1
864691136237495100,864691136724630269,1
864691136237497148,864691136758865774,1
864691136237511740,864691136724443389,1
864691136237514556,864691136743343452,1
864691136237515580,864691136745254116,1
864691136237517628,864691136746178532,2
864691136237613583,864691136740460636,1
864691136237620495,864691136732833902,1
864691136237774095,864691136740835932,1
864691136237879100,864691136724575741,2
864691136237887292,864691136739179118,3
864691136238040124,864691136740460636,2
864691136238210620,864691136741465692,1
864691136238211388,864691136741476444,1
864691136238337340,864691136741430364,1
864691136238351164,864691136741533532,1
864691136238359823,864691136755547502,1
864691136238363452,864691136732833902,1
864691136238378556,864691136742047324,1
864691136238531132,864691136743364188,1
864691136238651964,864691136724121853,3
864691136238651964,864691136743424348,1
864691136238702095,864691136741497180,1
864691136238777871,864691136740886108,1
864691136238777871,864691136742921308,1
864691136238806031,864691136724472317,4
864691136238806031,864691136724511485,1
864691136238806031,864691136725889277,1
864691136238806031,864691136740835932,1
864691136238806031,864691136740888156,1
864691136238806031,864691136742071900,1
864691136238806031,864691136743343452,1
864691136238829116,864691136741756252,1
864691136238829116,864691136742047324,1
864691136238868284,864691136724121853,1
864691136238891324,864691136740924764,1
864691136239047740,864691136740406108,1
864691136239793212,864691136725356541,1
864691136239913276,864691136741500252,1
864691136239914300,864691136742921308,2
864691136239917884,864691136758865774,1
864691136239980860,864691136725878269,1
864691136239980860,864691136742921308,1
864691136240041532,864691136724153853,1
864691136240041532,864691136724511485,1
864691136240041532,864691136741497180,1
864691136240041532,864691136743343452,1
864691136240071996,864691136742921308,3
864691136257934270,864691136723596797,1
864691136257934270,864691136724630269,4
864691136261402340,864691136743296484,1
864691136262054116,864691136746178532,1
864691136262527972,864691136745644004,1
864691136262575844,864691136741444444,2
864691136262786788,864691136745254116,1
864691136262786788,864691136745644004,1
864691136264959460,864691136741444444,1
864691136264959460,864691136745254116,1
864691136266418164,864691136736141422,1
864691136266418164,864691136739030126,1
864691136266418164,864691136743402862,4
864691136266427124,864691136739030126,2
864691136266427124,864691136743402862,2
864691136266439924,864691136743402862,1
864691136266442996,864691136724542973,1
864691136266460148,864691136736141422,1
864691136266460148,864691136741532764,1
864691136266460148,864691136741756252,1
864691136266754292,864691136743402862,1
864691136266886644,864691136742047324,1
864691136266887156,864691136741756252,1
864691136267184884,864691136741223260,1
864691136267281396,864691136724880893,1
864691136267281396,864691136740924764,1
864691136267357172,864691136741497180,1
864691136267362292,864691136741430364,2
864691136267372532,864691136743424348,1
864691136267382772,864691136724121853,1
864691136267447796,864691136741991772,1
864691136267470324,864691136743424348,1
864691136267609332,864691136741221468,1
864691136267869940,864691136742047324,1
864691136268234228,864691136725391357,1
864691136268274676,864691136725868541,1
864691136268586484,864691136725868541,1
864691136268786932,864691136742921308,1
864691136268801268,864691136724540157,1
864691136272923838,864691136732833902,3
864691136272926398,864691136732833902,1
864691136272956862,864691136741221468,1
864691136272986814,864691136736141422,3
864691136272989630,864691136740416092,1
864691136273001406,864691136741756252,1
864691136273198526,864691136740406108,1
864691136273608973,864691136741221468,1
864691136273610253,864691136740416092,1
864691136273622029,864691136741530460,1
864691136273638157,864691136740888156,1
864691136273638157,864691136742071900,1
864691136273638413,864691136740433756,1
864691136273638413,864691136741465692,1
864691136273677837,864691136724443389,1
864691136273682957,864691136732833902,1
864691136273689869,864691136741532764,1
864691136273699518,864691136740433756,1
864691136273744062,864691136741774684,1
864691136273748158,864691136755547502,1
864691136273753790,864691136741530460,1
864691136273758654,864691136725773053,1
864691136273779390,864691136741532764,6
864691136273780670,864691136724327165,1
864691136273780670,864691136743296484,1
864691136273786302,864691136724441085,1
864691136273786302,864691136740924764,1
864691136273842189,864691136741182812,1
864691136273895102,864691136735818094,1
864691136273900222,864691136743364188,2
864691136273902782,864691136724441085,1
864691136273902782,864691136736141422,1
864691136273908158,864691136724624125,1
864691136273908158,864691136724687613,1
864691136273908158,864691136741430364,1
864691136273908158,864691136741497692,5
864691136273957054,864691136740924764,1
864691136273981453,864691136724630269,1
864691136274005005,864691136740460636,1
864691136274016781,864691136724327165,1
864691136274103742,864691136725391357,2
864691136274110989,864691136740924764,1
864691136274117054,864691136741465692,1
864691136274119437,864691136741182812,4
864691136274152461,864691136743424348,1
864691136274182157,864691136741221468,1
864691136274182157,864691136743402862,1
864691136274596365,864691136741497692,1
864691136274661389,864691136743343452,1
864691136274680845,864691136732973422,1
864691136274697741,864691136724441085,1
864691136274752013,864691136742047324,1
864691136274762509,864691136724542973,1
864691136274762509,864691136742071900,1
864691136274763533,864691136723598077,1
864691136274763533,864691136741285468,1
864691136274772237,864691136736141422,2
864691136274777869,864691136741530460,1
864691136274777869,864691136742921308,1
864691136274778893,864691136740924764,1
864691136274921997,864691136741497692,1
864691136275047693,864691136741532764,1
864691136275061438,864691136740402524,1
864691136275095742,864691136743364188,1
864691136275104958,864691136725773053,1
864691136275217086,864691136725391357,1
864691136275333822,864691136741531228,1
864691136275431437,864691136724121853,1
864691136275443134,864691136724624125,1
864691136275446206,864691136724153853,2
864691136275497406,864691136741500252,1
864691136275771917,864691136741539420,1
864691136275848717,864691136724472317,2
864691136275890189,864691136741444444,1
864691136276010765,864691136741991772,1
864691136276126221,864691136740402524,1
864691136276126221,864691136741182812,7
864691136276283149,864691136741774684,1
864691136276309773,864691136732833902,1
864691136276364045,864691136740891740,1
864691136276452365,864691136741444444,1
864691136286548675,864691136724542973,1
864691136286552003,864691136746178532,1
864691136286576835,864691136724121853,1
864691136286576835,864691136736141422,1
864691136286585539,864691136736141422,1
864691136286587331,864691136740891740,1
864691136286596547,864691136724121853,1
864691136286597059,864691136724575741,1
864691136286818755,864691136741531228,1
864691136286819779,864691136724511485,1
864691136286973635,864691136736141422,1
864691136286973635,864691136741532764,1
864691136287229891,864691136732263542,1
864691136287323331,864691136740924764,1
864691136287441859,864691136742921308,1
864691136287512771,864691136741353820,4
864691136287523011,864691136724472317,1
864691136287526083,864691136724121853,1
864691136287527107,864691136741530460,1
864691136287529411,864691136741497692,4
864691136287736259,864691136736141422,1
864691136287840451,864691136732833902,1
864691136287987651,864691136741991772,1
864691136288079043,864691136742047324,3
864691136288079043,864691136743424348,2
864691136288080323,864691136740798556,1
864691136288211907,864691136741530460,1
864691136288279491,864691136742438492,1
864691136288357315,864691136743169372,1
864691136288498583,864691136744961252,1
864691136288543939,864691136742047324,1
864691136288605379,864691136725391357,2
864691136288727747,864691136725868541,1
864691136288727747,864691136741465692,1
864691136288727747,864691136742438492,1
864691136288727747,864691136745644004,6
864691136288807619,864691136724575741,1
864691136288807619,864691136725773053,2
864691136288807619,864691136755547502,1
864691136291075223,864691136745644004,2
864691136296646683,864691136740433756,2
864691136296652315,864691136741533532,1
864691136296652315,864691136743402862,1
864691136296655387,864691136723598077,1
864691136296657947,864691136740433756,1
864691136296658715,864691136732833902,1
864691136296662555,864691136755312238,1
864691136296673307,864691136724023037,2
864691136296692507,864691136723596797,1
864691136296692763,864691136724687613,1
864691136296692763,864691136741497692,1
864691136296694043,864691136740891740,1
864691136296694043,864691136741182812,2
864691136296705051,864691136741533532,2
864691136296747803,864691136741353820,1
864691136296840475,864691136740841564,2
864691136297014555,864691136724542973,1
864691136297086491,864691136741500252,1
864691136297086491,864691136741531228,1
864691136297142043,864691136744961252,1
864691136297192475,864691136725773053,1
864691136297195291,864691136740891740,1
864691136297461787,864691136724542973,2
864691136297461787,864691136736141422,1
864691136297461787,864691136740416092,1
864691136297478683,864691136741532764,1
864691136297623067,864691136745644004,1
864691136297744667,864691136743402862,1
864691136297761819,864691136724575741,1
864691136297782811,864691136741532764,3
864691136297787675,864691136741530460,3
864691136297790747,864691136740924764,1
864691136297790747,864691136741497692,1
864691136297790747,864691136742047324,1
864691136298045979,864691136736141422,1
864691136298115099,864691136724624125,1
864691136298115099,864691136724880893,1
864691136298115099,864691136740841564,1
864691136298115099,864691136740924764,1
864691136298501659,864691136743364188,1
864691136298670875,864691136725356541,1
864691136298896155,864691136740886108,1
864691136298896155,864691136741774684,1
864691136298913563,864691136725868541,7
864691136298913563,864691136741444444,2
864691136298913563,864691136743169372,10
864691136298913563,864691136745644004,1
864691136298997275,864691136740406108,1
864691136298997275,864691136742921308,1
864691136299036443,864691136741530460,2
864691136299136795,864691136725868541,1
864691136299136795,864691136743147612,1
864691136299136795,864691136743296484,1
864691136299163419,864691136724121853,1
864691136301307031,864691136742438492,1
864691136307143063,864691136741182812,4
864691136308434142,864691136741476444,1
864691136309622618,864691136745254116,1
864691136309636954,864691136741530460,1
864691136309642842,864691136732833902,1
864691136309645402,864691136732833902,1
864691136309654362,864691136741532764,1
864691136309667418,864691136736141422,1
864691136309669210,864691136736141422,1
864691136309678426,864691136725773053,1
864691136309679194,864691136755312238,1
864691136309680218,864691136725356541,1
864691136309700442,864691136725773053,1
864691136309786714,864691136724540157,1
864691136309871706,864691136740460636,2
864691136310150234,864691136741465692,1
864691136310191962,864691136725773053,1
864691136310674522,864691136739179118,1
864691136310683994,864691136724153853,1
864691136310683994,864691136724360957,3
864691136310683994,864691136740460636,2
864691136310685786,864691136741532764,1
864691136310774362,864691136741991772,1
864691136310917466,864691136724334845,1
864691136310917466,864691136740416092,1
864691136311098970,864691136724382973,18
864691136311098970,864691136725134589,1
864691136311098970,864691136741531228,5
864691136311106650,864691136724575741,1
864691136311106650,864691136724880893,1
864691136311106650,864691136740841564,1
864691136311213914,864691136724382973,1
864691136311213914,864691136724511485,4
864691136311213914,864691136725134589,2
864691136311213914,864691136725773053,1
864691136311213914,864691136741531228,4
864691136311213914,864691136743169372,2
864691136311384922,864691136740433756,1
864691136311437658,864691136724472317,1
864691136311486298,864691136742921308,1
864691136311756605,864691136741500252,1
864691136311772477,864691136724880893,1
864691136311772733,864691136741774684,1
864691136311780954,864691136725878269,1
864691136311791421,864691136740924764,1
864691136311792218,864691136740886108,1
864691136311808317,864691136740433756,1
864691136311815741,864691136740440412,1
864691136311841597,864691136724540157,1
864691136311999578,864691136743424348,2
864691136312057178,864691136725868541,2
864691136312057178,864691136741774684,4
864691136312074074,864691136741539420,1
864691136312131389,864691136758865774,1
864691136312204093,864691136741991772,1
864691136312211802,864691136740798556,1
864691136312214618,864691136742921308,1
864691136312342333,864691136740416092,1
864691136312445786,864691136725868541,4
864691136312445786,864691136741182812,1
864691136312445786,864691136741444444,1
864691136312445786,864691136741774684,1
864691136312445786,864691136743169372,1
864691136312466010,864691136742071900,1
864691136312516157,864691136741533532,1
864691136312528474,864691136725868541,2
864691136312554586,864691136741182812,5
864691136312554586,864691136741444444,3
864691136312554586,864691136742438492,1
864691136312584282,864691136724023037,1
864691136312603709,864691136741223260,1
864691136312621117,864691136741530460,1
864691136312760637,864691136725868541,1
864691136312841277,864691136723596797,1
864691136312848189,864691136724540157,1
864691136312850237,864691136740433756,1
864691136312963645,864691136741444444,2
864691136313093437,864691136740924764,1
864691136313093437,864691136742047324,1
864691136313426237,864691136742047324,1
864691136313833021,864691136724121853,1
864691136313833021,864691136741539420,1
864691136313833021,864691136743424348,5
864691136314042685,864691136725773053,1
864691136314078013,864691136724382973,1
864691136314078013,864691136725868541,1
864691136314078013,864691136741444444,1
864691136314078013,864691136741500252,1
864691136314078013,864691136743169372,2
864691136314120765,864691136742438492,2
864691136314120765,864691136742921308,1
864691136314120765,864691136743169372,3
864691136314126653,864691136725878269,1
864691136314326333,864691136741991772,2
864691136314456125,864691136740886108,1
864691136314491965,864691136724121853,1
864691136314491965,864691136743169372,1
864691136314549309,864691136741539420,1
864691136314561341,864691136741531228,1
864691136314593341,864691136725391357,1
864691136314593341,864691136741182812,2
864691136314666557,864691136725391357,1
864691136321226718,864691136741465692,1
864691136321830295,864691136745644004,1
864691136326192535,864691136724327165,1
864691136326192535,864691136742438492,1
864691136328876522,864691136741530460,1
864691136328921834,864691136724121853,1
864691136329255402,864691136741497180,1
864691136329333482,864691136736141422,1
864691136329441770,864691136725773053,1
864691136329875946,864691136740460636,1
864691136329903338,864691136740924764,1
864691136329908458,864691136724360957,1
864691136329908458,864691136740460636,1
864691136329950442,864691136742921308,1
864691136330107882,864691136740402524,1
864691136330500586,864691136740888156,1
864691136330576106,864691136742438492,1
864691136330611690,864691136758865774,1
864691136330737898,864691136725356541,2
864691136330882026,864691136741530460,1
864691136331215850,864691136725391357,1
864691136331248874,864691136741774684,1
864691136331387882,864691136741497180,1
864691136331421674,864691136725878269,1
864691136331421674,864691136742921308,1
864691136331448810,864691136741531228,2
864691136331519466,864691136725391357,1
864691136331519466,864691136725773053,1
864691136331610346,864691136725868541,1
864691136333737395,864691136740433756,1
864691136333739699,864691136725878269,1
864691136333760691,864691136724441085,1
864691136333762995,864691136724121853,2
864691136333767603,864691136740433756,1
864691136333822131,864691136724472317,1
864691136333822131,864691136741497180,1
864691136333865395,864691136741532764,2
864691136334016179,864691136743296484,1
864691136334016179,864691136745644004,2
864691136334317491,864691136740891740,1
864691136334675123,864691136725134589,1
864691136334702003,864691136740924764,1
864691136334702003,864691136742047324,1
864691136334725555,864691136724360957,1
864691136334772403,864691136741991772,1
864691136334810547,864691136724540157,1
864691136334842547,864691136724121853,1
864691136334842547,864691136741497692,1
864691136334848179,864691136743424348,1
864691136334857139,864691136742248046,1
864691136334858163,864691136724540157,1
864691136334858163,864691136740886108,1
864691136335027635,864691136724687613,2
864691136335027635,864691136741497692,2
864691136335027635,864691136742047324,1
864691136335041715,864691136741444444,2
864691136335041715,864691136758865774,1
864691136335079603,864691136741444444,1
864691136335303603,864691136743296484,1
864691136335434931,864691136725356541,1
864691136335548339,864691136732833902,1
864691136335597235,864691136740798556,1
864691136335689907,864691136724382973,1
864691136335689907,864691136741774684,1
864691136335689907,864691136742921308,2
864691136335728307,864691136725868541,1
864691136336127667,864691136724540157,1
864691136336252339,864691136725868541,1
864691136336252339,864691136741444444,1
864691136336252339,864691136743296484,2
864691136336252339,864691136744961252,1
864691136336252339,864691136745644004,1
864691136336279987,864691136725773053,1
864691136361490658,864691136732833902,1
864691136361491170,864691136743402862,1
864691136361491938,864691136755312238,1
864691136361492450,864691136724443389,1
864691136361507554,864691136736141422,1
864691136361517794,864691136724441085,1
864691136361531106,864691136736141422,1
864691136361775842,864691136736141422,1
864691136361866722,864691136741476444,1
864691136362301922,864691136755312238,1
864691136362442978,864691136725391357,1
864691136362442978,864691136725773053,1
864691136362468578,864691136741530460,1
864691136362485218,864691136724880893,1
864691136362485218,864691136740841564,1
864691136362485218,864691136740924764,4
864691136362485218,864691136741497692,1
864691136362493922,864691136723598077,1
864691136362531554,864691136725356541,1
864691136362585570,864691136741839452,5
864691136362775266,864691136732973422,1
864691136362829538,864691136736141422,4
864691136363080930,864691136724540157,1
864691136363080930,864691136740886108,1
864691136363207394,864691136724382973,1
864691136363207394,864691136741774684,2
864691136363473634,864691136742071900,1
864691136363981282,864691136725878269,1
864691136363981282,864691136743169372,1
864691136364166370,864691136740406108,4
864691136364299746,864691136741465692,1
864691136364411874,864691136725868541,1
864691136370781576,864691136741465692,1
864691136370793864,864691136724540157,1
864691136370800008,864691136724121853,1
864691136370802312,864691136724542973,1
864691136370820232,864691136741532764,2
864691136370827656,864691136741444444,2
864691136371182216,864691136725391357,1
864691136371182216,864691136725773053,1
864691136371182216,864691136740402524,1
864691136371510920,864691136741532764,1
864691136371687048,864691136724382973,1
864691136371690376,864691136741182812,1
864691136371731336,864691136741465692,1
864691136371738504,864691136736141422,1
864691136371765896,864691136724121853,2
864691136371765896,864691136743424348,1
864691136371836040,864691136742921308,6
864691136371938696,864691136724624125,1
864691136372326024,864691136724443389,2
864691136372396168,864691136725356541,1
864691136372803464,864691136743147612,1
864691136372945032,864691136725773053,2
864691136373149064,864691136725391357,2
864691136373149064,864691136725773053,3
864691136373149064,864691136741991772,2
864691136378740181,864691136741444444,1
864691136378741461,864691136742438492,1
864691136378746837,864691136755312238,1
864691136378750677,864691136732833902,1
864691136378756309,864691136723598077,1
864691136378758613,864691136742800476,1
864691136378763477,864691136742047324,1
864691136378765525,864691136742921308,1
864691136378765781,864691136743424348,1
864691136378770133,864691136741533532,2
864691136379058133,864691136742071900,1
864691136379126485,864691136739030126,1
864691136379126485,864691136741221468,2
864691136379213269,864691136723596797,1
864691136379610325,864691136741756252,1
864691136379716821,864691136740841564,1
864691136379745493,864691136724153853,1
864691136379789525,864691136746178532,1
864691136379790037,864691136732973422,1
864691136379876053,864691136724121853,1
864691136380324821,864691136740835932,1
864691136380685525,864691136725356541,1
864691136380773077,864691136732833902,9
864691136380916949,864691136725356541,1
864691136381089237,864691136725878269,3
864691136381089237,864691136740406108,1
864691136381089237,864691136741991772,1
864691136381089237,864691136742921308,2
864691136381198805,864691136725391357,1
864691136381198805,864691136741530460,1
864691136381227477,864691136725773053,1
864691136381227477,864691136741991772,1
864691136381324501,864691136725868541,3
864691136381324501,864691136740406108,1
864691136381324501,864691136741531228,1
864691136381324501,864691136743169372,3
864691136381324501,864691136743296484,1
864691136381355221,864691136724327165,1
864691136381355221,864691136741444444,1
864691136381448661,864691136741991772,1
864691136381454549,864691136742921308,2
864691136388259959,864691136741532764,1
864691136388259959,864691136741533532,1
864691136388266359,864691136743364188,1
864691136388280695,864691136740433756,1
864691136388559120,864691136725356541,13
864691136388559120,864691136725391357,1
864691136388560400,864691136741756252,2
864691136388569463,864691136725391357,1
864691136388571767,864691136724327165,2
864691136388578679,864691136743424348,1
864691136388603511,864691136740891740,1
864691136388660087,864691136725868541,1
864691136388660087,864691136742800476,1
864691136388768375,864691136725356541,2
864691136388779127,864691136743424348,1
864691136388956688,864691136724630269,1
864691136388956688,864691136741533532,1
864691136389077111,864691136741756252,1
864691136389097335,864691136755547502,1
864691136389101328,864691136724121853,1
864691136389111927,864691136740924764,1
864691136389112183,864691136723596797,1
864691136389115511,864691136758676598,1
864691136389119607,864691136741530460,1
864691136389119607,864691136745644004,1
864691136389152784,864691136741497692,4
864691136389180791,864691136724153853,1
864691136389183095,864691136724153853,1
864691136389205264,864691136743364188,1
864691136389262199,864691136741530460,2
864691136389263735,864691136724382973,2
864691136389274231,864691136724121853,4
864691136389282935,864691136723598077,1
864691136389302135,864691136740924764,1
864691136389313399,864691136724153853,1
864691136389313399,864691136724360957,1
864691136389313399,864691136740460636,2
864691136389460240,864691136742800476,1
864691136389463312,864691136732833902,1
864691136389552503,864691136732833902,1
864691136389571856,864691136723596797,1
864691136389603344,864691136741530460,1
864691136389607287,864691136724880893,1
864691136389607287,864691136740924764,1
864691136389676560,864691136741182812,1
864691136389687312,864691136742438492,1
864691136389688336,864691136741465692,1
864691136389712656,864691136725773053,1
864691136389787511,864691136725391357,2
864691136390034704,864691136724540157,1
864691136390289936,864691136725356541,2
864691136390289936,864691136740402524,1
864691136390312208,864691136725391357,1
864691136390391423,864691136740460636,1
864691136390392191,864691136724121853,2
864691136390392191,864691136740886108,1
864691136390396031,864691136742800476,1
864691136390416767,864691136740841564,1
864691136390420863,864691136732833902,1
864691136390438527,864691136742047324,1
864691136390454135,864691136740835932,1
864691136390484599,864691136732973422,1
864691136390488447,864691136732973422,1
864691136390515583,864691136724687613,2
864691136390566783,864691136741285468,3
864691136390586128,864691136725868541,2
864691136390676343,864691136732833902,3
864691136390676343,864691136741774684,1
864691136390718736,864691136743169372,1
864691136390753407,864691136724441085,2
864691136390769791,864691136743402862,3
864691136390803839,864691136725773053,1
864691136390818679,864691136740886108,1
864691136390905207,864691136725868541,1
864691136390905207,864691136725878269,1
864691136390905207,864691136741774684,1
864691136390905207,864691136741991772,3
864691136390905207,864691136742921308,6
864691136390918672,864691136725356541,1
864691136390918672,864691136725773053,1
864691136390918672,864691136742921308,2
864691136390918672,864691136758865774,1
864691136390920976,864691136741182812,1
864691136390920976,864691136741991772,1
864691136391000439,864691136743169372,1
864691136391011856,864691136742921308,1
864691136391012624,864691136725391357,1
864691136391012624,864691136725773053,1
864691136391023120,864691136724511485,4
864691136391042167,864691136725878269,1
864691136391042167,864691136732833902,1
864691136391093008,864691136741774684,1
864691136391094544,864691136725391357,1
864691136391106175,864691136724334845,1
864691136391106175,864691136724511485,1
864691136391106431,864691136743364188,1
864691136391132688,864691136741774684,1
864691136391169919,864691136736141422,1
864691136391177335,864691136740433756,1
864691136391177335,864691136741465692,1
864691136391197047,864691136741497180,1
864691136391212663,864691136725356541,2
864691136391214975,864691136741530460,1
864691136391242512,864691136725773053,1
864691136391242512,864691136742921308,1
864691136391273343,864691136741756252,1
864691136391311231,864691136732833902,2
864691136391349631,864691136736141422,1
864691136391373695,864691136743424348,5
864691136391376511,864691136736141422,1
864691136391376511,864691136741497692,2
864691136391376511,864691136742047324,1
864691136391381119,864691136724441085,1
864691136391383167,864691136724441085,2
864691136391383423,864691136740835932,1
864691136391396223,864691136740924764,1
864691136391445887,864691136742248046,1
864691136391508095,864691136724360957,1
864691136391508095,864691136724624125,1
864691136391508095,864691136742047324,2
864691136391623039,864691136724121853,1
864691136391628927,864691136723598077,1
864691136391928703,864691136741182812,1
864691136391928703,864691136741991772,2
864691136392381311,864691136725391357,1
864691136392461695,864691136724880893,1
864691136392461695,864691136740924764,1
864691136392461695,864691136741353820,3
864691136392608127,864691136745644004,1
864691136392622975,864691136724121853,2
864691136392738943,864691136740924764,4
864691136392909695,864691136741430364,1
864691136392909695,864691136741497180,1
864691136418613399,864691136741223260,1
864691136418632343,864691136724443389,1
864691136418634903,864691136740460636,1
864691136418635415,864691136742047324,1
864691136418635927,864691136741455196,1
864691136418640535,864691136740924764,1
864691136418653079,864691136724392701,1
864691136418656663,864691136724542973,1
864691136418851991,864691136724121853,1
864691136418890647,864691136741530460,1
864691136418925719,864691136724687613,1
864691136419081111,864691136724540157,1
864691136419351959,864691136743424348,2
864691136419441047,864691136725391357,1
864691136419447447,864691136742438492,1
864691136419447447,864691136743296484,1
864691136419554199,864691136741444444,2
864691136419741591,864691136736141422,1
864691136419778199,864691136741476444,2
864691136419793559,864691136723596797,1
864691136420418455,864691136740886108,1
864691136420418455,864691136743424348,1
864691136420689047,864691136740402524,1
864691136420790167,864691136740460636,1
864691136421122199,864691136725878269,2
864691136421230487,864691136724327165,1
864691136421240983,864691136725391357,1
864691136421240983,864691136740402524,2
864691136421319063,864691136742921308,3
864691136421359255,864691136724121853,2
864691136421359255,864691136724441085,1
864691136421359255,864691136736141422,1
864691136421359255,864691136743364188,1
864691136422824239,864691136736141422,1
864691136422824239,864691136741497692,1
864691136422825775,864691136724121853,1
864691136422825775,864691136743364188,1
864691136422833967,864691136736141422,1
864691136422833967,864691136741756252,1
864691136422845999,864691136742047324,1
864691136422846511,864691136742248046,1
864691136422850863,864691136724630269,1
864691136422852655,864691136741530460,1
864691136422857519,864691136741756252,1
864691136422867503,864691136739030126,1
864691136422867503,864691136741221468,2
864691136423138351,864691136732833902,1
864691136423138607,864691136724121853,1
864691136423258415,864691136740924764,1
864691136423417647,864691136724392701,1
864691136423521071,864691136758865774,1
864691136423575599,864691136724360957,1
864691136423579439,864691136740841564,1
864691136423676463,864691136741774684,1
864691136423695919,864691136741530460,1
864691136423703599,864691136724121853,2
864691136423714351,864691136740924764,1
864691136423844911,864691136732973422,1
864691136423928879,864691136724540157,1
864691136423928879,864691136740886108,2
864691136423929647,864691136740835932,1
864691136424054575,864691136732973422,1
864691136424054575,864691136743424348,2
864691136424072495,864691136725391357,1
864691136424289839,864691136740888156,5
864691136424289839,864691136741531228,3
864691136424295983,864691136725773053,1
864691136424305711,864691136741774684,3
864691136424309295,864691136743424348,1
864691136424353583,864691136725773053,1
864691136424353583,864691136740406108,1
864691136424437551,864691136742800476,1
864691136424437551,864691136743296484,6
864691136424437551,864691136745644004,2
864691136424516399,864691136725878269,3
864691136424516399,864691136741500252,1
864691136424516399,864691136741531228,2
864691136424516399,864691136743169372,1
864691136424685871,864691136742921308,1
864691136424704815,864691136741530460,1
864691136424704815,864691136741774684,1
864691136424990255,864691136742921308,1
864691136425394479,864691136724327165,1
864691136425554479,864691136732973422,1
864691136425589295,864691136739030126,1
864691136425589295,864691136741533532,1
864691136425623343,864691136740562012,3
864691136425623343,864691136740886108,2
864691136425655343,864691136740406108,1
864691136425751087,864691136725773053,3
864691136425751087,864691136725878269,1
864691136425751087,864691136742921308,2
864691136425776431,864691136740891740,1
864691136425782575,864691136740402524,1
864691136425822255,864691136741497180,1
864691136436370078,864691136743364188,1
864691136436383134,864691136743364188,1
864691136436409246,864691136724575741,1
864691136436421022,864691136723596797,1
864691136436421278,864691136758865774,1
864691136436500638,864691136743364188,1
864691136436526494,864691136741497692,1
864691136436731038,864691136724540157,1
864691136436733086,864691136724687613,1
864691136436743838,864691136724441085,1
864691136436743838,864691136743402862,2
864691136436788382,864691136742921308,2
864691136436964214,864691136740798556,1
864691136437154462,864691136745644004,1
864691136437324958,864691136724630269,1
864691136437411742,864691136740924764,1
864691136437413278,864691136741530460,3
864691136437415070,864691136741412444,1
864691136437428126,864691136724880893,1
864691136437553054,864691136725773053,1
864691136437553054,864691136740406108,1
864691136437633950,864691136746178532,1
864691136438013598,864691136732833902,1
864691136438311582,864691136742921308,2
864691136438375326,864691136724334845,1
864691136438375326,864691136743424348,1
864691136438510494,864691136725773053,1
864691136438510494,864691136741991772,1
864691136438537630,864691136725356541,1
864691136438537630,864691136741412444,1
864691136438545822,864691136741991772,1
864691136438584478,864691136724511485,1
864691136438584478,864691136743424348,5
864691136438820254,864691136725868541,1
864691136438882974,864691136725773053,1
864691136438882974,864691136741530460,1
864691136443706243,864691136723598077,1
864691136443712899,864691136746178532,1
864691136443722371,864691136724392701,1
864691136443733635,864691136743424348,1
864691136443757699,864691136723598077,2
864691136444175491,864691136740406108,1
864691136444216195,864691136741531228,1
864691136444381059,864691136724121853,2
864691136444381059,864691136740924764,3
864691136444457603,864691136725868541,1
864691136444581251,864691136743296484,1
864691136444581251,864691136745644004,2
864691136444701827,864691136741455196,2
864691136444776067,864691136741497180,1
864691136445062787,864691136741774684,1
