arm,run,phase,after_trial,rate_cond,rate_noncond,B0_cond,B0_noncond,R_cond,R_noncond
S_abl,0,ext,2,60.00000000000001,65.09803921568628,80.34843205574913,65.77964519140991,0.7467476149176063,0.989638041163946
S_abl,0,ext,3,70.90592334494774,68.31932773109244,80.34843205574913,65.77964519140991,0.8824804856895057,1.03860894251242
S_abl,0,ext,4,73.7630662020906,65.63025210084034,80.34843205574913,65.77964519140991,0.9180398959236774,0.9977288857345633
S_abl,0,ext,5,75.1219512195122,64.2016806722689,80.34843205574913,65.77964519140991,0.9349522983521249,0.9760113555713269
S_abl,0,ext,6,78.43205574912893,66.66666666666667,80.34843205574913,65.77964519140991,0.976149176062446,1.013484740951029
S_abl,0,ext,7,79.44250871080139,66.35854341736696,80.34843205574913,65.77964519140991,0.9887250650477016,1.0088005677785663
S_abl,0,ext,8,79.82578397212544,66.49859943977592,80.34843205574913,65.77964519140991,0.9934952298352125,1.0109297374024129
S_abl,1,baseline,0,81.28919860627178,67.19887955182074,80.34843205574914,65.7796451914099,1.0117085862966173,1.0215755855216466
S_abl,1,baseline,1,78.98954703832753,63.92156862745098,80.34843205574914,65.7796451914099,0.9830875975715524,0.9717530163236338
S_abl,1,baseline,2,80.76655052264809,66.21848739495799,80.34843205574914,65.7796451914099,1.00520381613183,1.0066713981547197
S_abl,1,acq,1,74.63414634146342,65.74229691876752,80.34843205574914,65.7796451914099,0.9288811795316565,0.9994322214336411
S_abl,1,acq,2,68.74564459930315,65.49019607843138,80.34843205574914,65.7796451914099,0.8555941023417173,0.995599716110717
S_abl,1,acq,3,65.19163763066203,67.45098039215686,80.34843205574914,65.7796451914099,0.8113616652211622,1.0254080908445706
S_abl,1,acq,4,56.480836236933804,62.38095238095238,80.34843205574914,65.7796451914099,0.7029488291413702,0.94833215046132
S_abl,1,acq,6,49.163763066202094,62.941176470588246,80.34843205574914,65.7796451914099,0.6118820468343451,0.9568488289567071
S_abl,1,acq,8,43.20557491289199,64.2016806722689,80.34843205574914,65.7796451914099,0.5377276669557676,0.9760113555713271
S_abl,1,acq,10,38.18815331010453,62.212885154061624,80.34843205574914,65.7796451914099,0.4752818733738074,0.945777146912704
S_abl,1,acq,12,37.177700348432055,63.753501400560225,80.34843205574914,65.7796451914099,0.4627059843885515,0.9691980127750177
S_abl,1,ext,1,35.99303135888502,62.577030812324935,80.34843205574914,65.7796451914099,0.44796183868169986,0.9513129879347055
S_abl,1,ext,2,59.581881533101054,63.893557422969195,80.34843205574914,65.7796451914099,0.7415437987857763,0.9713271823988645
S_abl,1,ext,3,67.94425087108014,63.02521008403362,80.34843205574914,65.7796451914099,0.8456201214223763,0.9581263307310149
S_abl,1,ext,4,74.52961672473869,67.22689075630252,80.34843205574914,65.7796451914099,0.927580225498699,1.022001419446416
S_abl,1,ext,5,78.04878048780488,67.6750700280112,80.34843205574914,65.7796451914099,0.9713790112749348,1.0288147622427253
S_abl,1,ext,6,77.28222996515679,65.65826330532214,80.34843205574914,65.7796451914099,0.961838681699913,0.998154719659333
S_abl,1,ext,7,78.8850174216028,66.77871148459384,80.34843205574914,65.7796451914099,0.9817866435385949,1.0151880766501065
S_abl,1,ext,8,79.86062717770035,66.1904761904762,80.34843205574914,65.7796451914099,0.9939288811795315,1.0062455642299506
S_abl,2,baseline,0,81.0801393728223,66.49859943977592,80.67363530778165,65.77030812324931,1.0050388712928304,1.0110732538330494
S_abl,2,baseline,1,80.73170731707319,65.91036414565828,80.67363530778165,65.77030812324931,1.0007198387561187,1.0021294718909712
S_abl,2,baseline,2,80.20905923344948,64.90196078431373,80.67363530778165,65.77030812324931,0.994241289951051,0.9867972742759795
S_abl,2,acq,1,75.3658536585366,66.5546218487395,80.67363530778165,65.77030812324931,0.9342067376907573,1.0119250425894377
S_abl,2,acq,2,69.05923344947736,65.406162464986,80.67363530778165,65.77030812324931,0.8560322487762742,0.9944633730834752
S_abl,2,acq,3,63.79790940766551,64.73389355742297,80.67363530778165,65.77030812324931,0.7908148574719263,0.9842419080068142
S_abl,2,acq,4,58.22299651567945,64.84593837535014,80.67363530778165,65.77030812324931,0.7217103368845379,0.985945485519591
S_abl,2,acq,6,49.54703832752613,63.977591036414566,80.67363530778165,65.77030812324931,0.6141664267204145,0.9727427597955706
S_abl,2,acq,8,42.40418118466899,63.865546218487395,80.67363530778165,65.77030812324931,0.5256262597178232,0.9710391822827937
S_abl,2,acq,10,38.22299651567945,63.44537815126051,80.67363530778165,65.77030812324931,0.47379786927728196,0.9646507666098808
S_abl,2,acq,12,37.07317073170732,65.09803921568628,80.67363530778165,65.77030812324931,0.4595450619061331,0.989778534923339
S_abl,2,ext,1,36.51567944250871,62.324929971988794,80.67363530778165,65.77030812324931,0.4526346098473942,0.9476149914821123
S_abl,2,ext,2,61.010452961672485,66.10644257703082,80.67363530778165,65.77030812324931,0.7562625971782322,1.0051107325383304
S_abl,2,ext,3,69.09407665505228,65.63025210084034,80.67363530778165,65.77030812324931,0.8564641520299454,0.9978705281090289
S_abl,2,ext,4,74.21602787456446,66.9467787114846,80.67363530778165,65.77030812324931,0.9199539303196084,1.0178875638841567
S_abl,2,ext,5,76.58536585365854,65.88235294117648,80.67363530778165,65.77030812324931,0.9493233515692485,1.0017035775127767
S_abl,2,ext,6,78.18815331010454,67.03081232492998,80.67363530778165,65.77030812324931,0.9691909012381228,1.0191652470187393
S_abl,2,ext,7,79.12891986062718,65.82633053221289,80.67363530778165,65.77030812324931,0.9808522890872444,1.0008517887563884
S_abl,2,ext,8,80.2439024390244,67.39495798319328,80.67363530778165,65.77030812324931,0.9946731932047221,1.024701873935264
S_abl,3,baseline,0,81.01045296167248,67.53501400560225,80.70847851335657,66.26517273576098,1.0037415455461218,1.0191630266309708
S_abl,3,baseline,1,80.2439024390244,64.67787114845939,80.70847851335657,66.26517273576098,0.9942437760828896,0.9760462167112863
S_abl,3,baseline,2,80.87108013937282,66.5826330532213,80.70847851335657,66.26517273576098,1.0020146783709885,1.0047907566577428
S_abl,3,acq,1,75.22648083623693,66.9747899159664,80.70847851335657,66.26517273576098,0.9320765577780975,1.0107087501761307
